Participant ID;Answer Number;Word/Answer;Which section;Question;For OT: level
3_ABK10;9;2;SUS-NL;;
3_ABK10;1;5;Distraction task;;
3_ABK10;1;diese Tat erfüllen will;CL-3;OT;OT: Medium
3_ABK10;2;Wenn die Tat ein Verbrechen ist;CL-3;OT;OT: Low
3_ABK10;3;Wenn es sich um ein Vergehen handelt;CL-3;OT;OT: Low
3_ABK10;4;glaubt, dass eine Tat möglich ist;CL-3;OT;OT: High
3_ABK10;5;verabsöumt;CL-3;OT;OT: Medium
3_ABK10;6;Wenn die Tat ein Verbrechen ist;CL-3;OT;OT: Low
3_ABK10;7;Wenn die Tat ein Vergehen ist;CL-3;OT;OT: Low
3_ABK10;8;die der Situation entsprechende Sorgfalt;CL-3;OT;OT: Medium
3_ABK10;1;Verbrechen;CL-3;Cloze;
3_ABK10;2;dies;CL-3;Cloze;
3_ABK10;3;kann;CL-3;Cloze;
3_ABK10;4;werden;CL-3;Cloze;
3_ABK10;5;Verbrechen;CL-3;Cloze;
3_ABK10;6;dies;CL-3;Cloze;
3_ABK10;7;kann;CL-3;Cloze;
3_ABK10;8;werden;CL-3;Cloze;
3_ABK10;9;begeht;CL-3;Cloze;
3_ABK10;10;will;CL-3;Cloze;
3_ABK10;11;bewusst;CL-3;Cloze;
3_ABK10;12;Verbrechen;CL-3;Cloze;
3_ABK10;13;sich;CL-3;Cloze;
3_ABK10;14;sie;CL-3;Cloze;
3_ABK10;15;-;CL-3;Cloze;
3_ABK10;16;um;CL-3;Cloze;
3_ABK10;17;Person;CL-3;Cloze;
3_ABK10;18;geplant;CL-3;Cloze;
3_ABK10;19;dieser;CL-3;Cloze;
3_ABK10;20;die;CL-3;Cloze;
3_ABK10;21;rechtswidrig;CL-3;Cloze;
3_ABK10;22;-;CL-3;Cloze;
3_ABK10;23;vernachlässigt;CL-3;Cloze;
3_ABK10;24;handelt;CL-3;Cloze;
3_ABK10;25;Tat;CL-3;Cloze;
3_ABK10;26;ist;CL-3;Cloze;
3_ABK10;27;mit;CL-3;Cloze;
3_ABK10;28;Tat;CL-3;Cloze;
3_ABK10;29;ist;CL-3;Cloze;
3_ABK10;30;mit;CL-3;Cloze;
3_ABK10;31;Person;CL-3;Cloze;
3_ABK10;32;entsprechende;CL-3;Cloze;
3_ABK10;33;der;CL-3;Cloze;
3_ABK10;34;dann;CL-3;Cloze;
3_ABK10;35;Sorgfalt;CL-3;Cloze;
3_ABK10;1;1;SUS-CL;;
3_ABK10;2;4;SUS-CL;;
3_ABK10;3;1;SUS-CL;;
3_ABK10;4;3;SUS-CL;;
3_ABK10;5;4;SUS-CL;;
3_ABK10;6;3;SUS-CL;;
3_ABK10;7;4;SUS-CL;;
3_ABK10;8;1;SUS-CL;;
3_ABK10;9;3;SUS-CL;;
3_ABK10;1;2;Regular use of CL;;
2_BAK7;1;Verantwortliche;CL-2;OT;OT: High
2_BAK7;2;personenbezogene;CL-2;OT;OT: Medium
2_BAK7;3;Verantwortliche;CL-2;OT;OT: High
2_BAK7;4;Verantwortliche;CL-2;OT;OT: High
2_BAK7;5;beginnt;CL-2;OT;OT: Medium
2_BAK7;6;unverzüglich;CL-2;OT;OT: Low
2_BAK7;7;Identität;CL-2;OT;OT: Low
2_BAK7;8;Verantwortlichen;CL-2;OT;OT: High
2_BAK7;9;Empfänger;CL-2;OT;OT: Medium
2_BAK7;10;Teilen;CL-2;OT;OT: Low
2_BAK7;11;Teilen;CL-2;OT;OT: Low
2_BAK7;12;kennen;CL-2;OT;OT: Medium
2_BAK7;13;Verantwortliche;CL-2;OT;OT: High
2_BAK7;14;Verantwortliche;CL-2;OT;OT: High
2_BAK7;15;Kategorien;CL-2;OT;OT: Medium
2_BAK7;16;personenbezogenen;CL-2;OT;OT: Medium
2_BAK7;1;und;CL-2;Cloze;
2_BAK7;2;Daten;CL-2;Cloze;
2_BAK7;3;betroffene;CL-2;Cloze;
2_BAK7;4;der;CL-2;Cloze;
2_BAK7;5;personenbezogene;CL-2;Cloze;
2_BAK7;6;von;CL-2;Cloze;
2_BAK7;7;muss;CL-2;Cloze;
2_BAK7;8;Person;CL-2;Cloze;
2_BAK7;9;dem;CL-2;Cloze;
2_BAK7;10;muss;CL-2;Cloze;
2_BAK7;11;personenbezogenen;CL-2;Cloze;
2_BAK7;12;Aussicht;CL-2;Cloze;
2_BAK7;13;müssen;CL-2;Cloze;
2_BAK7;14;beinhalten;CL-2;Cloze;
2_BAK7;15;-;CL-2;Cloze;
2_BAK7;16;-;CL-2;Cloze;
2_BAK7;17;-;CL-2;Cloze;
2_BAK7;18;-;CL-2;Cloze;
2_BAK7;19;-;CL-2;Cloze;
2_BAK7;20;-;CL-2;Cloze;
2_BAK7;21;-;CL-2;Cloze;
2_BAK7;22;-;CL-2;Cloze;
2_BAK7;23;-;CL-2;Cloze;
2_BAK7;24;-;CL-2;Cloze;
2_BAK7;25;-;CL-2;Cloze;
2_BAK7;26;-;CL-2;Cloze;
2_BAK7;27;-;CL-2;Cloze;
2_BAK7;1;5;SUS-CL;;
2_BAK7;2;2;SUS-CL;;
2_BAK7;3;5;SUS-CL;;
2_BAK7;4;3;SUS-CL;;
2_BAK7;5;1;SUS-CL;;
2_BAK7;6;5;SUS-CL;;
2_BAK7;7;1;SUS-CL;;
2_BAK7;8;5;SUS-CL;;
2_BAK7;9;2;SUS-CL;;
2_BAK7;1;5;Distraction task;;
2_BAK7;1;Der Verantwortliche;NL-2;OT;OT: High
2_BAK7;2;angemessen;NL-2;OT;OT: Medium
2_BAK7;3;erforderlich sind;NL-2;OT;OT: Low
2_BAK7;4;transparente;NL-2;OT;OT: Low
2_BAK7;1;Person;NL-2;Cloze;
2_BAK7;2;der;NL-2;Cloze;
2_BAK7;3;auch;NL-2;Cloze;
2_BAK7;4;von;NL-2;Cloze;
2_BAK7;5;werden;NL-2;Cloze;
2_BAK7;6;Verantwortlicher;NL-2;Cloze;
2_BAK7;7;aus;NL-2;Cloze;
2_BAK7;8;mit;NL-2;Cloze;
2_BAK7;9;diese;NL-2;Cloze;
2_BAK7;10;Verfahrens;NL-2;Cloze;
2_BAK7;11;eine;NL-2;Cloze;
2_BAK7;12;weiterhin;NL-2;Cloze;
2_BAK7;13;-;NL-2;Cloze;
2_BAK7;14;Verantwortlichen;NL-2;Cloze;
2_BAK7;15;Empfänger;NL-2;Cloze;
2_BAK7;16;Empfängerinnen;NL-2;Cloze;
2_BAK7;17;werdendet;NL-2;Cloze;
2_BAK7;18;mit;NL-2;Cloze;
2_BAK7;19;-;NL-2;Cloze;
2_BAK7;20;-;NL-2;Cloze;
2_BAK7;21;-;NL-2;Cloze;
2_ABK9;1;angmessen;NL-2;OT;OT: High
2_ABK9;2;die erforderlich;NL-2;OT;OT: Low
2_ABK9;1;Person;NL-2;Cloze;
2_ABK9;2;ihrer;NL-2;Cloze;
2_ABK9;3;auch;NL-2;Cloze;
2_ABK9;4;von;NL-2;Cloze;
2_ABK9;5;wurden;NL-2;Cloze;
2_ABK9;6;Man;NL-2;Cloze;
2_ABK9;7;bei;NL-2;Cloze;
2_ABK9;8;mit;NL-2;Cloze;
2_ABK9;9;sie;NL-2;Cloze;
2_ABK9;10;Gesetz;NL-2;Cloze;
2_ABK9;11;eine;NL-2;Cloze;
2_ABK9;12;man;NL-2;Cloze;
2_ABK9;13;Informationen;NL-2;Cloze;
2_ABK9;14;Informanten;NL-2;Cloze;
2_ABK9;15;Empfänger;NL-2;Cloze;
2_ABK9;16;Empfängerinnen;NL-2;Cloze;
2_ABK9;17;weitergeben;NL-2;Cloze;
2_ABK9;18;von;NL-2;Cloze;
2_ABK9;19;dann;NL-2;Cloze;
2_ABK9;20;die;NL-2;Cloze;
2_ABK9;21;mit;NL-2;Cloze;
2_ABK9;1;3;SUS-NL;;
2_ABK9;2;1;SUS-NL;;
2_ABK9;3;2;SUS-NL;;
2_ABK9;4;2;SUS-NL;;
2_ABK9;5;4;SUS-NL;;
2_ABK9;6;2;SUS-NL;;
2_ABK9;7;4;SUS-NL;;
2_ABK9;8;2;SUS-NL;;
2_ABK9;9;3;SUS-NL;;
2_ABK9;1;5;Distraction task;;
2_ABK9;1;Daten;CL-2;OT;OT: Low
2_ABK9;2;personenbezogene;CL-2;OT;OT: Medium
2_ABK9;3;personenbezogene;CL-2;OT;OT: Medium
2_ABK9;4;Daten;CL-2;OT;OT: Low
2_ABK9;1;und;CL-2;Cloze;
2_ABK9;2;Daten;CL-2;Cloze;
2_ABK9;3;betroffene;CL-2;Cloze;
2_ABK9;4;ihrer;CL-2;Cloze;
2_ABK9;5;die;CL-2;Cloze;
2_ABK9;6;bei;CL-2;Cloze;
2_ABK9;7;muss;CL-2;Cloze;
2_ABK9;8;Person;CL-2;Cloze;
2_ABK9;9;dem;CL-2;Cloze;
2_ABK9;10;muss;CL-2;Cloze;
2_ABK9;11;folgenden;CL-2;Cloze;
2_ABK9;12;Kontaktdaten;CL-2;Cloze;
2_ABK9;13;müssen;CL-2;Cloze;
2_ABK9;14;beinhalten;CL-2;Cloze;
2_ABK9;15;betreffenden;CL-2;Cloze;
2_ABK9;16;sie;CL-2;Cloze;
2_ABK9;17;-;CL-2;Cloze;
2_ABK9;18;Teilen;CL-2;Cloze;
2_ABK9;19;Person;CL-2;Cloze;
2_ABK9;20;Gesetz;CL-2;Cloze;
2_ABK9;21;Informationen;CL-2;Cloze;
2_ABK9;22;der;CL-2;Cloze;
2_ABK9;23;-;CL-2;Cloze;
2_ABK9;24;von;CL-2;Cloze;
2_ABK9;25;dann;CL-2;Cloze;
2_ABK9;26;Informationen;CL-2;Cloze;
2_ABK9;27;der;CL-2;Cloze;
2_ABK9;1;1;SUS-CL;;
2_ABK9;2;4;;;
2_ABK9;3;2;;;
2_ABK9;4;3;;;
2_ABK9;5;3;;;
2_ABK9;6;2;;;
2_ABK9;7;4;;;
2_ABK9;8;2;;;
2_ABK9;9;4;;;
2_ABK9;1;4;Regular use of CL;;
1_BAK11;1;verheiratet;CL-1;Cloze;
1_BAK11;2;Schweizer;CL-1;Cloze;
1_BAK11;3;Kind;CL-1;Cloze;
1_BAK11;4;Kindes;CL-1;Cloze;
1_BAK11;5;Mutter;CL-1;Cloze;
1_BAK11;6;das;CL-1;Cloze;
1_BAK11;7;Mutter;CL-1;Cloze;
1_BAK11;8;dem;CL-1;Cloze;
1_BAK11;9;ist;CL-1;Cloze;
1_BAK11;10;Kind;CL-1;Cloze;
1_BAK11;11;und;CL-1;Cloze;
1_BAK11;12;Kindes;CL-1;Cloze;
1_BAK11;13;verheirater;CL-1;Cloze;
1_BAK11;14;vom;CL-1;Cloze;
1_BAK11;15;ist;CL-1;Cloze;
1_BAK11;16;minderjährige;CL-1;Cloze;
1_BAK11;17;ein;CL-1;Cloze;
1_BAK11;18;ist;CL-1;Cloze;
1_BAK11;1;3;SUS-CL;;
1_BAK11;2;2;SUS-CL;;
1_BAK11;3;4;SUS-CL;;
1_BAK11;4;2;SUS-CL;;
1_BAK11;5;2;SUS-CL;;
1_BAK11;6;4;SUS-CL;;
1_BAK11;7;2;SUS-CL;;
1_BAK11;8;2;SUS-CL;;
1_BAK11;9;1;SUS-CL;;
1_BAK11;1;5;Distraction task;;
1_BAK11;1;Begründung des Kindesverhältnisses;NL-1;OT;OT: Medium
1_BAK11;1;von;NL-1;Cloze;
1_BAK11;2;Eltern;NL-1;Cloze;
1_BAK11;3;dessen;NL-1;Cloze;
1_BAK11;4;s;NL-1;Cloze;
1_BAK11;5;einer;NL-1;Cloze;
1_BAK11;6;dem;NL-1;Cloze;
1_BAK11;7;minderjährige;NL-1;Cloze;
1_BAK11;8;Vaters;NL-1;Cloze;
1_BAK11;9;nicht;NL-1;Cloze;
1_BAK11;10;die;NL-1;Cloze;
1_BAK11;11;Kind;NL-1;Cloze;
1_BAK11;12;wenn;NL-1;Cloze;
1_BAK11;13;Geburt;NL-1;Cloze;
1_BAK11;14;Kind;NL-1;Cloze;
1_BAK11;15;das;NL-1;Cloze;
1_BAK11;16;Kinder;NL-1;Cloze;
1_BAK11;17;das;NL-1;Cloze;
1_BAK11;1;3;SUS-NL;;
1_BAK11;2;3;SUS-NL;;
1_BAK11;3;2;SUS-NL;;
1_BAK11;4;2;SUS-NL;;
1_BAK11;5;3;SUS-NL;;
1_BAK11;6;2;SUS-NL;;
1_BAK11;7;3;SUS-NL;;
1_BAK11;8;2;SUS-NL;;
1_BAK11;9;2;SUS-NL;;
1_BAK11;1;2;Regular use of CL;;
1_ABK11;1;nach Absatz 2;NL-1;OT;OT: Medium
1_ABK11;2;so erwerben diese ebenfalls das Schweizer Bürgerrecht;NL-1;OT;OT: Medium
1_ABK11;1;ein Kind von;NL-1;Cloze;
1_ABK11;2;Eltern;NL-1;Cloze;
1_ABK11;3;dessen;NL-1;Cloze;
1_ABK11;4;Staatbürger;NL-1;Cloze;
1_ABK11;5;einer;NL-1;Cloze;
1_ABK11;6;dem;NL-1;Cloze;
1_ABK11;7;leibliche;NL-1;Cloze;
1_ABK11;8;Vaters;NL-1;Cloze;
1_ABK11;9;nicht;NL-1;Cloze;
1_ABK11;10;-;NL-1;Cloze;
1_ABK11;11;Vater;NL-1;Cloze;
1_ABK11;12;als wenn;NL-1;Cloze;
1_ABK11;13;Geburt;NL-1;Cloze;
1_ABK11;14;Kind;NL-1;Cloze;
1_ABK11;15;das;NL-1;Cloze;
1_ABK11;16;Kinder;NL-1;Cloze;
1_ABK11;17;das;NL-1;Cloze;
1_ABK11;1;4;SUS-NL;;
1_ABK11;2;5;SUS-NL;;
1_ABK11;3;1;SUS-NL;;
1_ABK11;4;1;SUS-NL;;
1_ABK11;5;3;SUS-NL;;
1_ABK11;6;2;SUS-NL;;
1_ABK11;7;4;SUS-NL;;
1_ABK11;8;3;SUS-NL;;
1_ABK11;9;1;SUS-NL;;
1_ABK11;1;5;Distraction task;;
1_ABK11;1;Schweizer Vater;CL-1;OT;OT: Low
1_ABK11;2;die Abstammung vom Vater bestätigt ist;CL-1;OT;OT: Low
1_ABK11;1;verheiratet;CL-1;Cloze;
1_ABK11;2;Schweizer;CL-1;Cloze;
1_ABK11;3;Kind;CL-1;Cloze;
1_ABK11;4;Kindes;CL-1;Cloze;
1_ABK11;5;Mutter;CL-1;Cloze;
1_ABK11;6;das;CL-1;Cloze;
1_ABK11;7;Mutter;CL-1;Cloze;
1_ABK11;8;dem;CL-1;Cloze;
1_ABK11;9;ist;CL-1;Cloze;
1_ABK11;10;Kind;CL-1;Cloze;
1_ABK11;11;und;CL-1;Cloze;
1_ABK11;12;Kindes;CL-1;Cloze;
1_ABK11;13;verheiratet;CL-1;Cloze;
1_ABK11;14;des;CL-1;Cloze;
1_ABK11;15;ist;CL-1;Cloze;
1_ABK11;16;weibliche;CL-1;Cloze;
1_ABK11;17;ein;CL-1;Cloze;
1_ABK11;18;das;CL-1;Cloze;
1_ABK11;1;4;SUS-CL;;
1_ABK11;2;3;SUS-CL;;
1_ABK11;3;3;SUS-CL;;
1_ABK11;4;1;SUS-CL;;
1_ABK11;5;1;SUS-CL;;
1_ABK11;6;4;SUS-CL;;
1_ABK11;7;2;SUS-CL;;
1_ABK11;8;4;SUS-CL;;
1_ABK11;9;1;SUS-CL;;
1_ABK11;1;4;Regular use of CL;;
1_ABK10;1;minderjährige ausländische Kind;NL-1;OT;OT: Low
1_ABK10;2;Kindesverhältnisses;NL-1;OT;OT: High
1_ABK10;3;minderjärige Kind;NL-1;OT;OT: Low
1_ABK10;1;von;NL-1;Cloze;
1_ABK10;2;Eltern;NL-1;Cloze;
1_ABK10;3;dessen;NL-1;Cloze;
1_ABK10;4;Herkunft;NL-1;Cloze;
1_ABK10;5;einer;NL-1;Cloze;
1_ABK10;6;Kindes;NL-1;Cloze;
1_ABK10;7;minderjährige;NL-1;Cloze;
1_ABK10;8;Vaters;NL-1;Cloze;
1_ABK10;9;nicht;NL-1;Cloze;
1_ABK10;10;die;NL-1;Cloze;
1_ABK10;11;Vater;NL-1;Cloze;
1_ABK10;12;aber;NL-1;Cloze;
1_ABK10;13;Geburt;NL-1;Cloze;
1_ABK10;14;Kind;NL-1;Cloze;
1_ABK10;15;das;NL-1;Cloze;
1_ABK10;16;Kinder;NL-1;Cloze;
1_ABK10;17;das;NL-1;Cloze;
1_ABK10;1;2;SUS-NL;;
1_ABK10;2;4;SUS-NL;;
1_ABK10;3;3;SUS-NL;;
1_ABK10;4;3;SUS-NL;;
1_ABK10;5;4;SUS-NL;;
1_ABK10;6;2;SUS-NL;;
1_ABK10;7;3;SUS-NL;;
1_ABK10;8;2;SUS-NL;;
1_ABK10;9;3;SUS-NL;;
1_ABK10;1;5;Distraction task;;
1_ABK10;1;Kind minderjährig;CL-1;OT;OT: Low
1_ABK10;2;ausländisch ist, und der Schweizer Vater;CL-1;OT;OT: Medium
1_ABK10;3;Schweizer;CL-1;OT;OT: Medium
1_ABK10;1;Schweizer;CL-1;Cloze;
1_ABK10;2;Schweizer;CL-1;Cloze;
1_ABK10;3;Kind;CL-1;Cloze;
1_ABK10;4;Kindes;CL-1;Cloze;
1_ABK10;5;Mutter;CL-1;Cloze;
1_ABK10;6;das;CL-1;Cloze;
1_ABK10;7;Mutter;CL-1;Cloze;
1_ABK10;8;dessen;CL-1;Cloze;
1_ABK10;9;ist;CL-1;Cloze;
1_ABK10;10;Kind;CL-1;Cloze;
1_ABK10;11;und;CL-1;Cloze;
1_ABK10;12;Kindes;CL-1;Cloze;
1_ABK10;13;verheiratet;CL-1;Cloze;
1_ABK10;14;zu,;CL-1;Cloze;
1_ABK10;15;ist;CL-1;Cloze;
1_ABK10;16;ausländische;CL-1;Cloze;
1_ABK10;17;ein;CL-1;Cloze;
1_ABK10;18;das;CL-1;Cloze;
1_ABK10;1;3;SUS-CL;;
1_ABK10;2;2;SUS-CL;;
1_ABK10;3;3;SUS-CL;;
1_ABK10;4;2;SUS-CL;;
1_ABK10;5;2;SUS-CL;;
1_ABK10;6;3;SUS-CL;;
1_ABK10;7;3;SUS-CL;;
1_ABK10;8;2;SUS-CL;;
1_ABK10;9;3;SUS-CL;;
1_ABK10;1;4;Regular use of CL;;
1_BAK9;1;Kind minderjährig;CL-1;OT;OT: High
1_BAK9;2;ausländisch;CL-1;OT;OT: High
1_BAK9;3;Abstammung;CL-1;OT;OT: High
1_BAK9;4;bestätigt;CL-1;OT;OT: High
1_BAK9;1;Schweizer;CL-1;Cloze;
1_BAK9;2;Schweizer;CL-1;Cloze;
1_BAK9;3;Kind;CL-1;Cloze;
1_BAK9;4;Kindes;CL-1;Cloze;
1_BAK9;5;Mutter;CL-1;Cloze;
1_BAK9;6;das;CL-1;Cloze;
1_BAK9;7;Mutter;CL-1;Cloze;
1_BAK9;8;ausländischen;CL-1;Cloze;
1_BAK9;9;ist;CL-1;Cloze;
1_BAK9;10;Kind;CL-1;Cloze;
1_BAK9;11;aber;CL-1;Cloze;
1_BAK9;12;Kindes;CL-1;Cloze;
1_BAK9;13;verheiratet;CL-1;Cloze;
1_BAK9;14;des;CL-1;Cloze;
1_BAK9;15;ist;CL-1;Cloze;
1_BAK9;16;minderjährige;CL-1;Cloze;
1_BAK9;17;ein;CL-1;Cloze;
1_BAK9;18;das;CL-1;Cloze;
1_BAK9;1;2;SUS-CL;;
1_BAK9;2;3;SUS-CL;;
1_BAK9;3;3;SUS-CL;;
1_BAK9;4;1;SUS-CL;;
1_BAK9;5;2;SUS-CL;;
1_BAK9;6;4;SUS-CL;;
1_BAK9;7;5;SUS-CL;;
1_BAK9;8;2;SUS-CL;;
1_BAK9;9;1;SUS-CL;;
1_BAK9;1;5;Distraction task;;
1_BAK9;1;erwirbt;NL-1;OT;OT: Medium
1_BAK9;2;Kindesverhältnisses;NL-1;OT;OT: Medium
1_BAK9;3;Erwerb;NL-1;OT;OT: High
1_BAK9;1;von;NL-1;Cloze;
1_BAK9;2;Eltern;NL-1;Cloze;
1_BAK9;3;der;NL-1;Cloze;
1_BAK9;4;ist;NL-1;Cloze;
1_BAK9;5;einer;NL-1;Cloze;
1_BAK9;6;dem;NL-1;Cloze;
1_BAK9;7;minderjährige;NL-1;Cloze;
1_BAK9;8;Vater;NL-1;Cloze;
1_BAK9;9;nicht;NL-1;Cloze;
1_BAK9;10;die Geburt;NL-1;Cloze;
1_BAK9;11;Kind;NL-1;Cloze;
1_BAK9;12;;NL-1;Cloze;
1_BAK9;13;-;NL-1;Cloze;
1_BAK9;14;Kind;NL-1;Cloze;
1_BAK9;15;das;NL-1;Cloze;
1_BAK9;16;Kinder;NL-1;Cloze;
1_BAK9;17;das;NL-1;Cloze;
1_ABK9;1;ausländische;NL-1;OT;OT: High
1_ABK9;1;von;NL-1;Cloze;
1_ABK9;2;Eltern;NL-1;Cloze;
1_ABK9;3;-;NL-1;Cloze;
1_ABK9;4;Bürgerin;NL-1;Cloze;
1_ABK9;5;-;NL-1;Cloze;
1_ABK9;6;dem;NL-1;Cloze;
1_ABK9;7;-;NL-1;Cloze;
1_ABK9;8;Vaters;NL-1;Cloze;
1_ABK9;9;nicht;NL-1;Cloze;
1_ABK9;10;-;NL-1;Cloze;
1_ABK9;11;Vater;NL-1;Cloze;
1_ABK9;12;-;NL-1;Cloze;
1_ABK9;13;Geburt;NL-1;Cloze;
1_ABK9;14;Kind;NL-1;Cloze;
1_ABK9;15;das;NL-1;Cloze;
1_ABK9;16;Kinder;NL-1;Cloze;
1_ABK9;17;das;NL-1;Cloze;
1_ABK9;1;3;SUS-NL;;
1_ABK9;2;4;SUS-NL;;
1_ABK9;3;3;SUS-NL;;
1_ABK9;4;4;SUS-NL;;
1_ABK9;5;5;SUS-NL;;
1_ABK9;6;2;SUS-NL;;
1_ABK9;7;4;SUS-NL;;
1_ABK9;8;1;SUS-NL;;
1_ABK9;9;4;SUS-NL;;
1_ABK9;1;5;Distraction task;;
1_ABK9;1;minderjährige Person Schweizer;CL-1;OT;OT: High
1_ABK9;1;verheiratet;CL-1;Cloze;
1_ABK9;2;Schweizer;CL-1;Cloze;
1_ABK9;3;Kind;CL-1;Cloze;
1_ABK9;4;Kindes;CL-1;Cloze;
1_ABK9;5;Mutter;CL-1;Cloze;
1_ABK9;6;das;CL-1;Cloze;
1_ABK9;7;Mutter;CL-1;Cloze;
1_ABK9;8;dem;CL-1;Cloze;
1_ABK9;9;ist;CL-1;Cloze;
1_ABK9;10;Kind;CL-1;Cloze;
1_ABK9;11;-;CL-1;Cloze;
1_ABK9;12;Kindes;CL-1;Cloze;
1_ABK9;13;verheiratet;CL-1;Cloze;
1_ABK9;14;des;CL-1;Cloze;
1_ABK9;15;ist;CL-1;Cloze;
1_ABK9;16;minderjährige;CL-1;Cloze;
1_ABK9;17;ein;CL-1;Cloze;
1_ABK9;18;das;CL-1;Cloze;
1_ABK9;1;5;SUS-CL;;
1_ABK9;2;2;SUS-CL;;
1_ABK9;3;4;SUS-CL;;
1_ABK9;4;2;SUS-CL;;
1_ABK9;5;2;SUS-CL;;
1_ABK9;6;4;SUS-CL;;
1_ABK9;7;2;SUS-CL;;
1_ABK9;8;3;SUS-CL;;
1_ABK9;9;2;SUS-CL;;
1_ABK9;1;4;Regular use of CL;;
2_BAK11;1;personenbezogene Daten;CL-2;OT;OT: Low
2_BAK11;2;Verantworliche;CL-2;OT;OT: Low
2_BAK11;3;Sammlung der Daten;CL-2;OT;OT: Low
2_BAK11;4;Person;CL-2;OT;OT: Low
2_BAK11;5;Person;CL-2;OT;OT: Low
2_BAK11;1;und;CL-2;Cloze;
2_BAK11;2;Daten;CL-2;Cloze;
2_BAK11;3;betroffene;CL-2;Cloze;
2_BAK11;4;personenbezogene;CL-2;Cloze;
2_BAK11;5;von;CL-2;Cloze;
2_BAK11;6;muss;CL-2;Cloze;
2_BAK11;7;Person;CL-2;Cloze;
2_BAK11;8;dem;CL-2;Cloze;
2_BAK11;9;muss;CL-2;Cloze;
2_BAK11;10;gesammelten;CL-2;Cloze;
2_BAK11;11;Daten;CL-2;Cloze;
2_BAK11;12;-;CL-2;Cloze;
2_BAK11;13;-;CL-2;Cloze;
2_BAK11;14;-;CL-2;Cloze;
2_BAK11;15;-;CL-2;Cloze;
2_BAK11;16;-;CL-2;Cloze;
2_BAK11;17;Sammeln;CL-2;Cloze;
2_BAK11;18;Person;CL-2;Cloze;
2_BAK11;19;Gesetz;CL-2;Cloze;
2_BAK11;20;Informationen;CL-2;Cloze;
2_BAK11;21;der;CL-2;Cloze;
2_BAK11;22;personenbezogenen;CL-2;Cloze;
2_BAK11;23;von;CL-2;Cloze;
2_BAK11;24;-;CL-2;Cloze;
2_BAK11;25;Person;CL-2;Cloze;
2_BAK11;26;der;CL-2;Cloze;
2_BAK11;1;1;SUS-CL;;
2_BAK11;2;5;SUS-CL;;
2_BAK11;3;1;SUS-CL;;
2_BAK11;4;4;SUS-CL;;
2_BAK11;5;5;SUS-CL;;
2_BAK11;6;1;SUS-CL;;
2_BAK11;7;5;SUS-CL;;
2_BAK11;8;1;SUS-CL;;
2_BAK11;9;2;SUS-CL;;
2_BAK11;1;5;Distraction task;;
2_BAK11;1;Person;NL-2;OT;OT: High
2_BAK11;2;Personendaten;NL-2;OT;OT: High
2_BAK11;3;Person;NL-2;OT;OT: High
2_BAK11;4;Person;NL-2;OT;OT: High
2_BAK11;5;Person;NL-2;OT;OT: High
2_BAK11;6;Personendaten;NL-2;OT;OT: High
2_BAK11;1;Person;NL-2;Cloze;
2_BAK11;2;seiner;NL-2;Cloze;
2_BAK11;3;auch;NL-2;Cloze;
2_BAK11;4;von;NL-2;Cloze;
2_BAK11;5;werden;NL-2;Cloze;
2_BAK11;6;Der Verantwortliche;NL-2;Cloze;
2_BAK11;7;etwas nach;NL-2;Cloze;
2_BAK11;8;mit;NL-2;Cloze;
2_BAK11;9;die Person;NL-2;Cloze;
2_BAK11;10;Gesetz;NL-2;Cloze;
2_BAK11;11;eine;NL-2;Cloze;
2_BAK11;12;Der Verantwortliche;NL-2;Cloze;
2_BAK11;13;unlesbar;NL-2;Cloze;
2_BAK11;14;Betroffenen;NL-2;Cloze;
2_BAK11;15;Empfänger;NL-2;Cloze;
2_BAK11;16;Empfängerinnen;NL-2;Cloze;
2_BAK11;17;zugeteilt;NL-2;Cloze;
2_BAK11;18;von;NL-2;Cloze;
2_BAK11;19;dann;NL-2;Cloze;
2_BAK11;20;die;NL-2;Cloze;
2_BAK11;21;mit;NL-2;Cloze;
2_BAK11;1;1;SUS-NL;;
2_BAK11;2;5;SUS-NL;;
2_BAK11;3;1;SUS-NL;;
2_BAK11;4;4;SUS-NL;;
2_BAK11;5;5;SUS-NL;;
2_BAK11;6;1;SUS-NL;;
2_BAK11;7;5;SUS-NL;;
2_BAK11;8;1;SUS-NL;;
2_BAK11;9;2;SUS-NL;;
2_BAK11;1;1;Regular use of CL;;
2_ABK11;1;Informationspflicht;NL-2;OT;OT: Medium
2_ABK11;2;Beschaffunf diejenigen;NL-2;OT;OT: Medium
2_ABK11;1;Person;NL-2;Cloze;
2_ABK11;2;vor;NL-2;Cloze;
2_ABK11;3;auch;NL-2;Cloze;
2_ABK11;4;von;NL-2;Cloze;
2_ABK11;5;worden;NL-2;Cloze;
2_ABK11;6;Der Verantwortliche;NL-2;Cloze;
2_ABK11;7;-;NL-2;Cloze;
2_ABK11;8;-;NL-2;Cloze;
2_ABK11;9;-;NL-2;Cloze;
2_ABK11;10;-;NL-2;Cloze;
2_ABK11;11;eine;NL-2;Cloze;
2_ABK11;12;Verantwortlich;NL-2;Cloze;
2_ABK11;13;-;NL-2;Cloze;
2_ABK11;14;Empfängers;NL-2;Cloze;
2_ABK11;15;Empfänger;NL-2;Cloze;
2_ABK11;16;Empfängerinnen;NL-2;Cloze;
2_ABK11;17;aufgenommen;NL-2;Cloze;
